Nom,Prenom,Civilite,LibNua,NumDepCand,Voix,RapVoixExp,CodCirc,NbVoix,RapportExprimes
BUGIS,Pascal,M.,Union pour la majorité présidentielle,45,      11 256,"  27,62",08103,11256,27.62
ALBOUY,Marc,M.,Communiste,46,       1 010,"   2,48",08103,1010,2.48
FOLLIOT,Philippe,M.,Rassemblement pour la France,47,       9 245,"  22,68",08103,9245,22.68
AMALVY,Richard,M.,Divers droite,48,         949,"   2,33",08103,949,2.33
PIERPONT DE,Marie-Francine,Mme,Chasse-Pêche-Nature et Traditions,57,         783,"   1,92",08103,783,1.92
JEANROT,Nicole,Mme,Union pour la démocratie française,58,       1 074,"   2,64",08103,1074,2.64
SABLAYROLLES,Henriette,Mme,Autre écologiste,60,         129,"   0,32",08103,129,0.32
DESVEAUX,Brigitte,Mme,Les Verts,63,       5 832,"  14,31",08103,5832,14.31
KREMSER,Nathalie,Mme,Divers,65,           0,"   0,00",08103,0,0.0
CATHALO,Sylvette,Mme,Mouvement national républicain,7,         430,"   0,81",08104,430,0.81
ODETTI,Christiane,Mme,Communiste,11,       1 492,"   2,81",08104,1492,2.81
LAPERROUZE,Anne,Mme,Union pour la démocratie française,12,       9 255,"  17,45",08104,9255,17.45
FABRES,Marielle,Mme,Mouvement pour la France,13,         287,"   0,54",08104,287,0.54
ANTONY,Bernard,M.,Front national,16,       6 234,"  11,75",08104,6234,11.75
LAFOND,André,M.,Extrême gauche,19,         220,"   0,41",08104,220,0.41
COLLANGE,Monique,Mme,Socialiste,22,      16 681,"  31,45",08104,16681,31.45
CARAYON,Bernard,M.,Union pour la majorité présidentielle,23,      12 732,"  24,00",08104,12732,24.0
VALLE ,Stéphane,M.,Divers,24,         129,"   0,24",08104,129,0.24
AUBRIL,Marie-Joelle,Mme,Autre écologiste,25,         511,"   0,96",08104,511,0.96
GUIBAUD,Florence,Mme,Les Verts,27,         895,"   1,69",08104,895,1.69
ROUANET,Marc,M.,Divers droite,33,       1 106,"   2,09",08104,1106,2.09
MARTIN ,Michèle,Mme,Lutte ouvrière,37,         441,"   0,83",08104,441,0.83
DARROMAN,Ingrid,Mme,Ligue communiste révolutionnaire,40,         808,"   1,52",08104,808,1.52
VIAULE,Serge,M.,Régionaliste,43,         213,"   0,40",08104,213,0.4
PHALIPPOU,Jean-Marc,M.,Chasse-Pêche-Nature et Traditions,51,       1 469,"   2,77",08104,1469,2.77
ANDREO,Louis Dominique,M.,Autre écologiste,61,         140,"   0,26",08104,140,0.26
PEAUGER,Grégory,M.,Divers,64,           0,"   0,00",08104,0,0.0
PUJOL,J.LOUIS,M.,Pôle républicain,1,       1 395,"   2,60",08201,1395,2.6
RAMON,LUCIE,Mme,Mouvement national républicain,2,         449,"   0,84",08201,449,0.84
GARCIA,LILIANE,Mme,Front national,5,       6 461,"  12,03",08201,6461,12.03
CABANES,THIERRY,M.,Chasse-Pêche-Nature et Traditions,7,       1 930,"   3,59",08201,1930,3.59
DELBOSC,M.CHRISTINE,Mme,Extrême gauche,11,         426,"   0,79",08201,426,0.79
GREDER,JOELLE,Mme,Communiste,12,       1 193,"   2,22",08201,1193,2.22
LOEZER,GHISLAIN,M.,Divers,14,         273,"   0,51",08201,273,0.51
ESPINOSA,J.CLAUDE,M.,Lutte ouvrière,16,         450,"   0,84",08201,450,0.84
GRASSO,EDOUARD,M.,Extrême droite,18,         650,"   1,21",08201,650,1.21
SADDOUK,SIMON,M.,Ligue communiste révolutionnaire,21,         646,"   1,20",08201,646,1.2
GRANDIN,J.CLAUDE,M.,Divers,22,         166,"   0,31",08201,166,0.31
BAREGES,BRIGITTE,Mme,Union pour la majorité présidentielle,23,      20 920,"  38,95",08201,20920,38.95
DEBAIGT,PHILIPPE,M.,Les Verts,25,       1 373,"   2,56",08201,1373,2.56
GARRIGUES,ROLAND,M.,Socialiste,26,      17 371,"  32,35",08201,17371,32.35
JANDA,STEPHANE,M.,Divers,27,           0,"   0,00",08201,0,0.0
BREDILLOT,GILLES,M.,Mouvement national républicain,3,         690,"   1,32",08202,690,1.32
MICHEL,CLAUDE,M.,Front national,4,       7 993,"  15,26",08202,7993,15.26
RATSIMBA,FRANCOISE,Mme,Lutte ouvrière,6,         574,"   1,10",08202,574,1.1
BRIAT,JACQUES,M.,Union pour la majorité présidentielle,8,      18 853,"  35,98",08202,18853,35.98
BAUCHY,HUGUES,M.,Communiste,9,       1 928,"   3,68",08202,1928,3.68
DAMAGGIO,J.PAUL,M.,Extrême gauche,10,         595,"   1,14",08202,595,1.14
DELMAS,CHANTAL,Mme,Chasse-Pêche-Nature et Traditions,13,       2 334,"   4,45",08202,2334,4.45
DELFAU,GENEVIEVE,Mme,Les Verts,15,       1 408,"   2,69",08202,1408,2.69
MARTINEZ,SANDRA,Mme,Extrême droite,17,       1 154,"   2,20",08202,1154,2.2
NUNZI,J.PAUL,M.,Socialiste,19,      14 866,"  28,37",08202,14866,28.37
CARRARA,LAURENCE,Mme,Ligue communiste révolutionnaire,20,       1 382,"   2,64",08202,1382,2.64
LE FEUVRE,ODILE,Mme,Divers,28,         181,"   0,35",08202,181,0.35
CAPLAN,PATRICK,M.,Divers,29,           0,"   0,00",08202,0,0.0
DUPARC,SERGE,M.,Divers,30,         147,"   0,28",08202,147,0.28
VARELA DA VEIGA,PAULO,M.,Autre écologiste,31,         288,"   0,55",08202,288,0.55
BESSET,HUGUETTE,Mme,Divers droite,3,       1 331,"   4,52",08301,1331,4.52
LA BROSSE DE,ELIANE,Mme,Front national,6,       5 959,"  20,24",08301,5959,20.24
PALUN,PIERRE,M.,Chasse-Pêche-Nature et Traditions,20,         123,"   0,42",08301,123,0.42
MICHEL,DOMINIQUE,M.,Mouvement national républicain,30,         484,"   1,64",08301,484,1.64
QUERCI,DENIS,M.,Lutte ouvrière,37,         261,"   0,89",08301,261,0.89
PIZZOLE,MICHEL,M.,Autre écologiste,42,         192,"   0,65",08301,192,0.65
CASANOVA,ODETTE,Mme,Socialiste,46,       6 726,"  22,84",08301,6726,22.84
MAIROU,CHRISTIAN,M.,Autre écologiste,48,         100,"   0,34",08301,100,0.34
GRECO,CATHERINE,Mme,Autre écologiste,50,         232,"   0,79",08301,232,0.79
LEVY,GENEVIEVE,Mme,Union pour la majorité présidentielle,62,      11 725,"  39,82",08301,11725,39.82
AUDIBERT,ERIC,M.,Autre écologiste,65,         108,"   0,37",08301,108,0.37
SCHLOESING,ALAIN,M.,Divers droite,83,          39,"   0,13",08301,39,0.13
BUTTIGLIERI,XAVIER,M.,Divers,100,          71,"   0,24",08301,71,0.24
MARCHIANI,J.CHARLES,M.,Rassemblement pour la France,104,       1 592,"   5,41",08301,1592,5.41
PADOVANI,PATRICK,M.,Autre écologiste,114,         220,"   0,75",08301,220,0.75
BRICHETEAU,PIERRETTE,Mme,Divers,119,          88,"   0,30",08301,88,0.3
PROSPERINI,ROBERT,M.,Pôle républicain,122,         191,"   0,65",08301,191,0.65
MESQUIDA,JACKINE,Mme,Divers,132,           0,"   0,00",08301,0,0.0
LUNARDELLI,J.CLAUDE,M.,Front national,1,       6 437,"  20,37",08302,6437,20.37
CERATO,ELISABETH,Mme,Chasse-Pêche-Nature et Traditions,5,         275,"   0,87",08302,275,0.87
CAUBIT,GENEVIEVE,Mme,Mouvement national républicain,27,         330,"   1,04",08302,330,1.04
MALPERTUY,JACQUES,M.,Autre écologiste,39,         190,"   0,60",08302,190,0.6
GHIOTTO,J.MICHEL,M.,Lutte ouvrière,40,         387,"   1,22",08302,387,1.22
RUIZ,NATHALIE,Mme,Autre écologiste,55,         387,"   1,22",08302,387,1.22
SERVEL,FRANCK,M.,Extrême gauche,66,         195,"   0,62",08302,195,0.62
GAÏA,ROBERT,M.,Socialiste,72,       9 008,"  28,50",08302,9008,28.5
VITEL,PHILIPPE,M.,Union pour la majorité présidentielle,73,      13 003,"  41,14",08302,13003,41.14
CANCELLATA,PASCAL,M.,Autre écologiste,79,         329,"   1,04",08302,329,1.04
LA SELVA,LUDOVIC,M.,Autre écologiste,81,         142,"   0,45",08302,142,0.45
SALHI,MADYA,Mme,Pôle républicain,123,         240,"   0,76",08302,240,0.76
SANTINI,JOSEPH,M.,Rassemblement pour la France,133,         650,"   2,06",08302,650,2.06
FALLOT,RAYMOND,M.,Divers,134,          34,"   0,11",08302,34,0.11
CORNILEAU,FRANCOIS,M.,Mouvement pour la France,7,         464,"   0,74",08303,464,0.74
MARCHAND,DANIELLE,Mme,Chasse-Pêche-Nature et Traditions,9,         692,"   1,10",08303,692,1.1
CANAPA,JOEL,M.,Communiste,10,       4 103,"   6,51",08303,4103,6.51
GIRAN,J.PIERRE,M.,Union pour la majorité présidentielle,12,      19 128,"  30,35",08303,19128,30.35
DAVID BEAUREGARD DE,PHILIPPE,M.,Front national,14,      13 021,"  20,66",08303,13021,20.66
MASSON,J.LOUIS,M.,Union pour la démocratie française,17,      10 434,"  16,56",08303,10434,16.56
VIRGIL,HELENE,Mme,Extrême gauche,29,         164,"   0,26",08303,164,0.26
BETUEL,J.MARC,M.,Mouvement national républicain,43,         555,"   0,88",08303,555,0.88
CANCELLATA,BERNARD,M.,Autre écologiste,56,         610,"   0,97",08303,610,0.97
LENOIR,CHRISTINE,Mme,Autre écologiste,61,         312,"   0,50",08303,312,0.5
BROCARD,ALAIN,M.,Autre écologiste,63,         162,"   0,26",08303,162,0.26
MESSAÏ,DJAMILA,Mme,Lutte ouvrière,77,         401,"   0,64",08303,401,0.64
PRIEUR,PAUL,M.,Autre écologiste,85,         242,"   0,38",08303,242,0.38
JOUNIAUX,MARTINE,Mme,Pôle républicain,86,         325,"   0,52",08303,325,0.52
SAULNIER,CLAUDE,M.,Divers,97,          45,"   0,07",08303,45,0.07
ALBERIGO,J.CLAUDE,M.,Les Verts,105,       4 451,"   7,06",08303,4451,7.06
GRINDA,LILIANE,Mme,Divers gauche,106,         141,"   0,22",08303,141,0.22
JOFFRE,ROLAND,M.,Radical de gauche,124,       7 198,"  11,42",08303,7198,11.42
LEVY,BRIGITTE,Mme,Autre écologiste,128,         327,"   0,52",08303,327,0.52
MOREL,PATRICE,M.,Divers,130,         240,"   0,38",08303,240,0.38
DUTOYA,MICHELE,Mme,Front national,11,      13 301,"  20,13",08304,13301,20.13
FRANCESCON TEZA,CHRISTIANE,Mme,Chasse-Pêche-Nature et Traditions,15,       1 389,"   2,10",08304,1389,2.1
PARENT,JACQUES,M.,Mouvement national républicain,45,         523,"   0,79",08304,523,0.79
MAZARS,JACQUES,M.,Lutte ouvrière,49,         366,"   0,55",08304,366,0.55
ALOUGBA DIT CARBOU,PATRICK,M.,Autre écologiste,51,         620,"   0,94",08304,620,0.94
MARTIN,CHRISTIAN,M.,Socialiste,53,      16 843,"  25,49",08304,16843,25.49
SAVA,VERONIQUE,Mme,Extrême droite,58,         783,"   1,18",08304,783,1.18
MICHIELS,JACQUES,M.,Divers,74,         300,"   0,45",08304,300,0.45
PETIT,MICHEL,M.,Divers,75,         267,"   0,40",08304,267,0.4
VAHE,HELENE,Mme,Divers droite,78,          77,"   0,12",08304,77,0.12
VILLARD,M.PIERRE,Mme,Autre écologiste,84,         228,"   0,35",08304,228,0.35
ROSSIGNOL,PAULE,Mme,Autre écologiste,91,         188,"   0,28",08304,188,0.28
NIGHTINGALE,J.LUC,M.,Autre écologiste,96,         381,"   0,58",08304,381,0.58
LOUVET,PIERRE,M.,Divers,101,          63,"   0,10",08304,63,0.1
PAUTHIER,CHANTAL,Mme,Mouvement pour la France,102,         545,"   0,82",08304,545,0.82
MARQUET,DENISE,Mme,Autre écologiste,107,         387,"   0,59",08304,387,0.59
VERHELST,ALAIN,M.,Pôle républicain,120,         719,"   1,09",08304,719,1.09
COUVE,J.MICHEL,M.,Union pour la majorité présidentielle,125,      28 339,"  42,88",08304,28339,42.88
SPADA,ALAIN,M.,Divers droite,126,           0,"   0,00",08304,0,0.0
DONNAT,CEDRIC,M.,Ligue communiste révolutionnaire,127,         766,"   1,16",08304,766,1.16
PIERRON,EVELYNE,Mme,Front national,33,      12 891,"  22,65",08305,12891,22.65
RUIZ,M.HELENE,Mme,Chasse-Pêche-Nature et Traditions,34,       1 236,"   2,17",08305,1236,2.17
HARMAND,JACK,M.,Divers gauche,36,         265,"   0,47",08305,265,0.47
FRONTY,THIERRY,M.,Lutte ouvrière,38,         545,"   0,96",08305,545,0.96
LOMBARD,M.CHRISTINE,Mme,Autre écologiste,41,         321,"   0,56",08305,321,0.56
KUNZ-PARENT,YVETTE,Mme,Mouvement national républicain,44,         739,"   1,30",08305,739,1.3
GINESTA,GEORGES,M.,Union pour la majorité présidentielle,47,      26 694,"  46,90",08305,26694,46.9
THOMAS,THERESE,Mme,Mouvement pour la France,71,         595,"   1,05",08305,595,1.05
BARBAGELATA,BERNARD,M.,Communiste,82,       1 721,"   3,02",08305,1721,3.02
TESSIER,MICHEL,M.,Divers,90,          73,"   0,13",08305,73,0.13
POULAIN,REGIS,M.,Autre écologiste,92,         586,"   1,03",08305,586,1.03
NAVARRO,MARC,M.,Autre écologiste,93,         403,"   0,71",08305,403,0.71
AUBRY,DANIEL,M.,Divers,103,         348,"   0,61",08305,348,0.61
BENYAGOUB,LILIA,Mme,Autre écologiste,111,         394,"   0,69",08305,394,0.69
JAN,PHILIPPE,M.,Les Verts,117,       9 294,"  16,33",08305,9294,16.33
LE GALL,DIDIER,M.,Autre écologiste,118,         476,"   0,84",08305,476,0.84
SANYAS,M.THERESE,Mme,Régionaliste,121,         341,"   0,60",08305,341,0.6
MARTIN,J.LOUIS,M.,Mouvement national républicain,4,         995,"   1,13",08306,995,1.13
TUDURY,HELENE,Mme,Front national,13,      18 131,"  20,61",08306,18131,20.61
MEISSEL,MARC,M.,Chasse-Pêche-Nature et Traditions,16,       3 094,"   3,52",08306,3094,3.52
PONS,JOSETTE,Mme,Union pour la majorité présidentielle,19,      27 554,"  31,33",08306,27554,31.33
PALAU,XAVIER,M.,Extrême droite,57,       1 231,"   1,40",08306,1231,1.4
PETRIC-LIUBIC,LILIANE,Mme,Autre écologiste,60,         777,"   0,88",08306,777,0.88
MENUT,GUY,M.,Socialiste,64,      17 959,"  20,42",08306,17959,20.42
SILVANI,ROBERT,M.,Autre écologiste,70,       1 437,"   1,63",08306,1437,1.63
GILARDO,CLAUDE,M.,Communiste,80,       5 724,"   6,51",08306,5724,6.51
RIVAS DE,GEORGES,M.,Divers,87,          80,"   0,09",08306,80,0.09
CÔTE,ODILE,Mme,Lutte ouvrière,95,         914,"   1,04",08306,914,1.04
FERRARI,GUSTAVE,M.,Autre écologiste,99,         415,"   0,47",08306,415,0.47
COMBET,COLETTE,Mme,Ligue communiste révolutionnaire,135,       1 610,"   1,83",08306,1610,1.83
PELLETIER,YVES,M.,Divers droite,136,       2 760,"   3,14",08306,2760,3.14
OLIVE,ALAIN,M.,Divers,137,         378,"   0,43",08306,378,0.43
PASCAL,GUY,M.,Divers,138,         324,"   0,37",08306,324,0.37
BOVIS,MURIEL,Mme,Union pour la démocratie française,139,       4 576,"   5,20",08306,4576,5.2
WAQUET,J.YVES,M.,Mouvement national républicain,2,         836,"   1,38",08307,836,1.38
CHENEVOY,J.PIERRE,M.,Mouvement pour la France,21,         396,"   0,65",08307,396,0.65
MILLANELLO,ALAIN,M.,Chasse-Pêche-Nature et Traditions,22,         635,"   1,04",08307,635,1.04
MAYNARD DE,MICHEL,M.,Front national,23,      11 479,"  18,88",08307,11479,18.88
BACCELLI,MONIQUE,Mme,Autre écologiste,24,         277,"   0,46",08307,277,0.46
TAUTIL,GERARD,M.,Régionaliste,31,         208,"   0,34",08307,208,0.34
RYCKEBOER,FLORENCE,Mme,Extrême gauche,32,         113,"   0,19",08307,113,0.19
LANFANT,MAX,M.,Autre écologiste,52,         691,"   1,14",08307,691,1.14
MEYER,J.PIERRE,M.,Communiste,54,       2 380,"   3,91",08307,2380,3.91
DEROUF,CHANTAL,Mme,Autre écologiste,59,         308,"   0,51",08307,308,0.51
COEN,SABRINA,Mme,Lutte ouvrière,67,         438,"   0,72",08307,438,0.72
BERNHARD,FERDINAND,M.,Démocratie libérale,68,       8 882,"  14,61",08307,8882,14.61
VIALATTE,J.SEBASTIEN,M.,Union pour la majorité présidentielle,69,      21 327,"  35,08",08307,21327,35.08
MOURICHON,Patrice,M.,Divers droite,76,          63,"   0,10",08307,63,0.1
PEIRANO,MIREILLE,Mme,Socialiste,88,      11 102,"  18,26",08307,11102,18.26
MISRAÏ,SERGE,M.,Pôle républicain,89,         151,"   0,25",08307,151,0.25
NYSSEN,DOMINIQUE,M.,Divers,94,         212,"   0,35",08307,212,0.35
MONOT-SAULNIER,NADIA,Mme,Divers,98,          43,"   0,07",08307,43,0.07
ALCARAZ,FRANCOIS,M.,Ligue communiste révolutionnaire,110,         818,"   1,35",08307,818,1.35
LEVY,EDMOND,M.,Autre écologiste,129,         437,"   0,72",08307,437,0.72
LANGLADE,JACQUES,M.,Mouvement national républicain,4,         495,"   1,14",08401,495,1.14
ALIBAY,NAZAIRE,M.,Lutte ouvrière,9,         213,"   0,49",08401,213,0.49
PAVINATO,ANGE,M.,Autre écologiste,12,         416,"   0,96",08401,416,0.96
SAURAT,JEANINE,Mme,Mouvement pour la France,13,         159,"   0,37",08401,159,0.37
CALVET,NICOLE,Mme,Extrême gauche,16,         202,"   0,46",08401,202,0.46
ABRIAL,FRANCOISE,Mme,Autre écologiste,20,         213,"   0,49",08401,213,0.49
MARTINEZ,PATRICIA,Mme,Extrême droite,23,         131,"   0,30",08401,131,0.3
BENOIT,OLIVIER,M.,Autre écologiste,27,         147,"   0,34",08401,147,0.34
RODRIGUEZ,JOSE,M.,Ligue communiste révolutionnaire,29,         584,"   1,34",08401,584,1.34
ESCOUTE,ANNICK,Mme,Pôle républicain,34,         365,"   0,84",08401,365,0.84
ROUSSET,ALEXANDRE,M.,Divers,35,          36,"   0,08",08401,36,0.08
ROIG,M.JOSEE,Mme,Union pour la majorité présidentielle,36,      17 888,"  41,16",08401,17888,41.16
CHOFFRUT,PATRICK,M.,Régionaliste,38,          92,"   0,21",08401,92,0.21
ECHEGARAY,J.PAUL,M.,Divers,48,           3,"   0,01",08401,3,0.01
LA TOCNAYE DE,THIBAUT,M.,Front national,49,       8 389,"  19,30",08401,8389,19.3
CASTELLI,ANDRE,M.,Communiste,53,       1 899,"   4,37",08401,1899,4.37
HELLE,CECILE,Mme,Socialiste,56,      11 659,"  26,83",08401,11659,26.83
ROBERT,BEATRICE,Mme,Chasse-Pêche-Nature et Traditions,57,         204,"   0,47",08401,204,0.47
GROFFIER,J.MARC,M.,Autre écologiste,66,         275,"   0,63",08401,275,0.63
JAFFRE,PHILIPPE,M.,Divers,74,          48,"   0,11",08401,48,0.11
CHILLIARD,AGLAEE,Mme,Divers droite,76,          41,"   0,09",08401,41,0.09
GINES,EMILE,M.,Divers droite,77,           0,"   0,00",08401,0,0.0
GIRO,MAURICE,M.,Union pour la majorité présidentielle,1,      14 805,"  20,87",08402,14805,20.87
JOSEPH,J.LOUIS,M.,Socialiste,3,      19 576,"  27,59",08402,19576,27.59
VIDAL,PIERRE,M.,Autre écologiste,5,       1 006,"   1,42",08402,1006,1.42
GIRAUD,GERMAIN,M.,Union pour la démocratie française,6,       7 104,"  10,01",08402,7104,10.01
ABSIL,J.CLAUDE,M.,Mouvement national républicain,7,         769,"   1,08",08402,769,1.08
BAILLY,CAMILLE,Mme,Lutte ouvrière,11,         522,"   0,74",08402,522,0.74
AUDIBERT,DANIEL,M.,Chasse-Pêche-Nature et Traditions,17,       1 689,"   2,38",08402,1689,2.38
RICODEAU,MICHEL,M.,Autre écologiste,19,         489,"   0,69",08402,489,0.69
CABEAU,THIERRY,M.,Extrême droite,24,         933,"   1,32",08402,933,1.32
EPHREM - BELLIER,NADINE,Mme,Front national,26,      13 676,"  19,28",08402,13676,19.28
NOUGUIER,FRANCOISE,Mme,Mouvement pour la France,33,         368,"   0,52",08402,368,0.52
CHABERT,MAURICE,M.,Divers droite,39,       4 950,"   6,98",08402,4950,6.98
MARRONE,CORINNE,Mme,Pôle républicain,45,         544,"   0,77",08402,544,0.77
IBANEZ,JESUS,M.,Divers,46,          66,"   0,09",08402,66,0.09
FERRAGUT,DANIELLE,Mme,Régionaliste,51,         168,"   0,24",08402,168,0.24
GERENT,LOUIS,M.,Communiste,52,       2 065,"   2,91",08402,2065,2.91
JOST,CLARA,Mme,Divers droite,63,         132,"   0,19",08402,132,0.19
GAGLIO,STEPHANIE,Mme,Autre écologiste,65,         458,"   0,65",08402,458,0.65
BIDAULT,GERARD,M.,Ligue communiste révolutionnaire,69,       1 000,"   1,41",08402,1000,1.41
RAPHEL,VERONIQUE,Mme,Autre écologiste,73,         268,"   0,38",08402,268,0.38
SAINT RAPT DE,THIBAUT,M.,Divers,78,         360,"   0,51",08402,360,0.51
LOUIS,DOMINIQUE,Mme,Mouvement pour la France,8,         430,"   0,75",08403,430,0.75
RAVEL,LUCILE,Mme,Chasse-Pêche-Nature et Traditions,18,         881,"   1,53",08403,881,1.53
MACABET,J.DANIEL,M.,Autre écologiste,21,         158,"   0,28",08403,158,0.28
DEBONO,SEVERINE,Mme,Extrême droite,22,         714,"   1,24",08403,714,1.24
IRLES-MARCOS,FRANCOIS,M.,Divers,28,          99,"   0,17",08403,99,0.17
DENIA,CONCEPTION,Mme,Autre écologiste,30,         154,"   0,27",08403,154,0.27
GARCIA,HENRI,M.,Autre écologiste,37,         707,"   1,23",08403,707,1.23
HARLE,REGIS,M.,Lutte ouvrière,41,         584,"   1,02",08403,584,1.02
FERRAND,J.MICHEL,M.,Union pour la majorité présidentielle,43,      23 080,"  40,18",08403,23080,40.18
BONNET,ANDRE,M.,Mouvement national républicain,50,         853,"   1,48",08403,853,1.48
BERTOLOTTO,CHRISTINE,Mme,Divers droite,58,         155,"   0,27",08403,155,0.27
GRANON,FRANCIS,M.,Autre écologiste,60,         419,"   0,73",08403,419,0.73
MOUREAU,GUY,M.,Communiste,61,       4 998,"   8,70",08403,4998,8.7
MAGNAT,BENOIT,M.,Les Verts,64,       9 473,"  16,49",08403,9473,16.49
MACARY,GUY,M.,Front national,70,      14 250,"  24,81",08403,14250,24.81
TUR,CLAUDE,M.,Divers droite,71,         487,"   0,85",08403,487,0.85
BOMPARD,JACQUES,M.,Front national,2,      17 855,"  34,06",08404,17855,34.06
PEGON,NATHALIE,Mme,Extrême droite,25,         442,"   0,84",08404,442,0.84
ROBIN,ELISABETH,Mme,Lutte ouvrière,40,         600,"   1,14",08404,600,1.14
LAMBERTIN,J.PIERRE,M.,Socialiste,42,      13 135,"  25,06",08404,13135,25.06
CROS,M.JOSEE,Mme,Mouvement national républicain,54,         533,"   1,02",08404,533,1.02
BENSI,RENEE,Mme,Autre écologiste,55,         520,"   0,99",08404,520,0.99
BARTHELEMY,MIREILLE,Mme,Divers droite,59,         155,"   0,30",08404,155,0.3
RUIZ,RENE,M.,Autre écologiste,62,         219,"   0,42",08404,219,0.42
CALVANI,JOSIANE,Mme,Autre écologiste,67,         156,"   0,30",08404,156,0.3
OUDOM,J.CHARLES,M.,Autre écologiste,68,         173,"   0,33",08404,173,0.33
BOURDAIS,NATHALIE,Mme,Autre écologiste,72,         164,"   0,31",08404,164,0.31
MARIANI,THIERRY,M.,Union pour la majorité présidentielle,75,      18 471,"  35,23",08404,18471,35.23
